CATALOGUENUMBER	SPECIESSUMMARY
9992123	Lasi_flav
9992146	Lasi_flav
9992152	Lasi_flav
9992307	Lasi_flav
9992498	Lasi_flav
9992515	Lasi_flav
9992526	Lasi_flav
9992541	Lasi_flav
9992696	Lasi_flav
9992700	Lasi_flav
9992708	Lasi_flav
9992731	Lasi_flav
9992735	Lasi_flav
9992889	Lasi_flav
9992891	Lasi_flav
9992892	Lasi_flav
9992894	Lasi_flav
9992902	Lasi_flav
9992905	Lasi_flav
9992911	Lasi_flav
9992917	Lasi_flav
9992925	Lasi_flav
9993075	Lasi_flav
9993078	Lasi_flav
9993082	Lasi_flav
9993086	Lasi_flav
9993102	Lasi_flav
9993104	Lasi_flav
9993109	Lasi_flav
9993112	Lasi_flav
9993114	Lasi_flav
9993269	Lasi_flav
9993282	Lasi_flav
9993286	Lasi_flav
9993289	Lasi_flav
12388B	Lasi_flav
16231B	Lasi_flav
16481C	Lasi_flav
16735B	Lasi_flav
17335B	Lasi_flav
17516B	Lasi_flav
17681B	Lasi_flav
18864B	Lasi_flav
19797B	Lasi_flav
20161B	Lasi_flav
20323B	Lasi_flav
20942B	Lasi_flav
2362B	Lasi_flav
2891B	Lasi_flav
5570B	Lasi_flav
5682C	Lasi_flav
5925B	Lasi_flav
5971B	Lasi_flav
6560D	Lasi_flav
7083B	Lasi_flav
7089B	Lasi_flav
7252B	Lasi_flav
8152B	Lasi_flav
9047B	Lasi_flav
9797B	Lasi_flav
9960C	Lasi_flav
180	Lasi_fuli
366	Lasi_fuli
444	Lasi_fuli
545	Lasi_fuli
583	Lasi_fuli
720	Lasi_fuli
759	Lasi_fuli
783	Lasi_fuli
871	Lasi_fuli
1230	Lasi_fuli
1337	Lasi_fuli
1506	Lasi_fuli
1980	Lasi_fuli
1992	Lasi_fuli
2012	Lasi_fuli
2027	Lasi_fuli
2180	Lasi_fuli
2290	Lasi_fuli
2293	Lasi_fuli
2304	Lasi_fuli
2380	Lasi_fuli
2389	Lasi_fuli
2428	Lasi_fuli
2430	Lasi_fuli
2449	Lasi_fuli
2474	Lasi_fuli
2599	Lasi_fuli
2644	Lasi_fuli
2820	Lasi_fuli
2958	Lasi_fuli
2978	Lasi_fuli
3068	Lasi_fuli
3312	Lasi_fuli
3324	Lasi_fuli
3519	Lasi_fuli
3617	Lasi_fuli
3923	Lasi_fuli
4096	Lasi_fuli
4207	Lasi_fuli
4306	Lasi_fuli
4501	Lasi_fuli
4677	Lasi_fuli
4711	Lasi_fuli
4772	Lasi_fuli
4823	Lasi_fuli
4862	Lasi_fuli
4913	Lasi_fuli
4935	Lasi_fuli
4957	Lasi_fuli
5257	Lasi_fuli
5285	Lasi_fuli
5314	Lasi_fuli
5622	Lasi_fuli
5632	Lasi_fuli
5832	Lasi_fuli
5883	Lasi_fuli
5895	Lasi_fuli
6059	Lasi_fuli
6063	Lasi_fuli
6218	Lasi_fuli
6272	Lasi_fuli
6347	Lasi_fuli
6457	Lasi_fuli
6485	Lasi_fuli
6533	Lasi_fuli
6913	Lasi_fuli
6928	Lasi_fuli
7132	Lasi_fuli
7373	Lasi_fuli
7595	Lasi_fuli
7783	Lasi_fuli
8111	Lasi_fuli
8186	Lasi_fuli
8195	Lasi_fuli
8256	Lasi_fuli
8304	Lasi_fuli
8857	Lasi_fuli
9318	Lasi_fuli
9789	Lasi_fuli
9844	Lasi_fuli
9919	Lasi_fuli
9978	Lasi_fuli
10126	Lasi_fuli
10208	Lasi_fuli
10285	Lasi_fuli
10341	Lasi_fuli
10347	Lasi_fuli
10567	Lasi_fuli
10575	Lasi_fuli
10593	Lasi_fuli
10793	Lasi_fuli
10988	Lasi_fuli
11130	Lasi_fuli
11395	Lasi_fuli
11772	Lasi_fuli
11799	Lasi_fuli
11807	Lasi_fuli
12027	Lasi_fuli
12054	Lasi_fuli
12127	Lasi_fuli
12181	Lasi_fuli
12202	Lasi_fuli
12403	Lasi_fuli
12407	Lasi_fuli
12424	Lasi_fuli
12572	Lasi_fuli
12610	Lasi_fuli
12637	Lasi_fuli
12798	Lasi_fuli
12851	Lasi_fuli
13180	Lasi_fuli
13216	Lasi_fuli
13352	Lasi_fuli
13372	Lasi_fuli
13617	Lasi_fuli
13630	Lasi_fuli
13835	Lasi_fuli
13867	Lasi_fuli
13939	Lasi_fuli
14076	Lasi_fuli
14116	Lasi_fuli
14262	Lasi_fuli
14531	Lasi_fuli
14645	Lasi_fuli
14650	Lasi_fuli
14761	Lasi_fuli
14853	Lasi_fuli
14855	Lasi_fuli
14952	Lasi_fuli
15177	Lasi_fuli
15194	Lasi_fuli
15395	Lasi_fuli
15484	Lasi_fuli
15590	Lasi_fuli
15765	Lasi_fuli
15864	Lasi_fuli
15871	Lasi_fuli
16136	Lasi_fuli
16162	Lasi_fuli
16289	Lasi_fuli
16481	Lasi_fuli
16535	Lasi_fuli
16590	Lasi_fuli
16631	Lasi_fuli
16657	Lasi_fuli
16978	Lasi_fuli
17179	Lasi_fuli
17370	Lasi_fuli
17899	Lasi_fuli
17980	Lasi_fuli
18027	Lasi_fuli
18051	Lasi_fuli
18052	Lasi_fuli
18083	Lasi_fuli
18329	Lasi_fuli
18343	Lasi_fuli
18436	Lasi_fuli
18618	Lasi_fuli
18708	Lasi_fuli
18771	Lasi_fuli
18785	Lasi_fuli
18804	Lasi_fuli
18828	Lasi_fuli
18850	Lasi_fuli
18871	Lasi_fuli
18988	Lasi_fuli
19628	Lasi_fuli
19689	Lasi_fuli
19713	Lasi_fuli
19724	Lasi_fuli
19732	Lasi_fuli
19781	Lasi_fuli
19844	Lasi_fuli
19897	Lasi_fuli
20006	Lasi_fuli
20190	Lasi_fuli
20807	Lasi_fuli
9990320	Lasi_fuli
9990684	Lasi_fuli
9991280	Lasi_fuli
9991310	Lasi_fuli
9991375	Lasi_fuli
9991511	Lasi_fuli
9991648	Lasi_fuli
9991666	Lasi_fuli
9991848	Lasi_fuli
9991915	Lasi_fuli
9992118	Lasi_fuli
9992915	Lasi_fuli
12441B	Lasi_fuli
13898B	Lasi_fuli
2417C	Lasi_fuli
3818B	Lasi_fuli
8947B	Lasi_fuli
4753	Lasi_mixt
8187	Lasi_mixt
8333	Lasi_mixt
8413	Lasi_mixt
17295	Lasi_mixt
9991919	Lasi_mixt
5818	Lasi_myop
16201	Lasi_myop
16736	Lasi_myop
17232	Lasi_myop
40	Lasi_nige
70	Lasi_nige
157	Lasi_nige
211	Lasi_nige
242	Lasi_nige
257	Lasi_nige
303	Lasi_nige
369	Lasi_nige
448	Lasi_nige
475	Lasi_nige
521	Lasi_nige
535	Lasi_nige
587	Lasi_nige
604	Lasi_nige
615	Lasi_nige
634	Lasi_nige
663	Lasi_nige
668	Lasi_nige
674	Lasi_nige
676	Lasi_nige
678	Lasi_nige
679	Lasi_nige
685	Lasi_nige
704	Lasi_nige
731	Lasi_nige
747	Lasi_nige
779	Lasi_nige
782	Lasi_nige
805	Lasi_nige
810	Lasi_nige
888	Lasi_nige
892	Lasi_nige
911	Lasi_nige
979	Lasi_nige
993	Lasi_nige
998	Lasi_nige
1007	Lasi_nige
1010	Lasi_nige
1035	Lasi_nige
1077	Lasi_nige
1119	Lasi_nige
1153	Lasi_nige
1163	Lasi_nige
1186	Lasi_nige
1224	Lasi_nige
1228	Lasi_nige
1232	Lasi_nige
1236	Lasi_nige
1246	Lasi_nige
1261	Lasi_nige
1273	Lasi_nige
1277	Lasi_nige
1285	Lasi_nige
1292	Lasi_nige
1309	Lasi_nige
1320	Lasi_nige
1343	Lasi_nige
1344	Lasi_nige
1349	Lasi_nige
1356	Lasi_nige
1374	Lasi_nige
1379	Lasi_nige
1393	Lasi_nige
1447	Lasi_nige
1469	Lasi_nige
1508	Lasi_nige
1582	Lasi_nige
1605	Lasi_nige
1654	Lasi_nige
1700	Lasi_nige
1703	Lasi_nige
1707	Lasi_nige
1732	Lasi_nige
1742	Lasi_nige
1790	Lasi_nige
1799	Lasi_nige
1807	Lasi_nige
1830	Lasi_nige
1840	Lasi_nige
1870	Lasi_nige
1877	Lasi_nige
1883	Lasi_nige
1905	Lasi_nige
1906	Lasi_nige
1907	Lasi_nige
1908	Lasi_nige
1909	Lasi_nige
1911	Lasi_nige
1912	Lasi_nige
1913	Lasi_nige
1935	Lasi_nige
1945	Lasi_nige
1949	Lasi_nige
1952	Lasi_nige
1957	Lasi_nige
1960	Lasi_nige
1961	Lasi_nige
1962	Lasi_nige
1965	Lasi_nige
1966	Lasi_nige
1974	Lasi_nige
1975	Lasi_nige
1982	Lasi_nige
1990	Lasi_nige
2001	Lasi_nige
2032	Lasi_nige
2036	Lasi_nige
2046	Lasi_nige
2057	Lasi_nige
2127	Lasi_nige
2145	Lasi_nige
2204	Lasi_nige
2210	Lasi_nige
2220	Lasi_nige
2223	Lasi_nige
2285	Lasi_nige
2298	Lasi_nige
2313	Lasi_nige
2317	Lasi_nige
2328	Lasi_nige
2329	Lasi_nige
2337	Lasi_nige
2397	Lasi_nige
2398	Lasi_nige
2402	Lasi_nige
2406	Lasi_nige
2408	Lasi_nige
2429	Lasi_nige
2440	Lasi_nige
2484	Lasi_nige
2513	Lasi_nige
2551	Lasi_nige
2561	Lasi_nige
2594	Lasi_nige
2605	Lasi_nige
2635	Lasi_nige
2650	Lasi_nige
2659	Lasi_nige
2676	Lasi_nige
2679	Lasi_nige
2689	Lasi_nige
2704	Lasi_nige
2712	Lasi_nige
2745	Lasi_nige
2756	Lasi_nige
2763	Lasi_nige
2765	Lasi_nige
2771	Lasi_nige
2774	Lasi_nige
2803	Lasi_nige
2840	Lasi_nige
2862	Lasi_nige
2871	Lasi_nige
2875	Lasi_nige
2891	Lasi_nige
2905	Lasi_nige
2909	Lasi_nige
2933	Lasi_nige
2957	Lasi_nige
2983	Lasi_nige
2990	Lasi_nige
3011	Lasi_nige
3016	Lasi_nige
3025	Lasi_nige
3050	Lasi_nige
3051	Lasi_nige
3054	Lasi_nige
3059	Lasi_nige
3062	Lasi_nige
3073	Lasi_nige
3087	Lasi_nige
3101	Lasi_nige
3117	Lasi_nige
3121	Lasi_nige
3130	Lasi_nige
3141	Lasi_nige
3148	Lasi_nige
3163	Lasi_nige
3170	Lasi_nige
3174	Lasi_nige
3177	Lasi_nige
3182	Lasi_nige
3189	Lasi_nige
3190	Lasi_nige
3192	Lasi_nige
3193	Lasi_nige
3214	Lasi_nige
3215	Lasi_nige
3257	Lasi_nige
3299	Lasi_nige
3330	Lasi_nige
3333	Lasi_nige
3337	Lasi_nige
3345	Lasi_nige
3367	Lasi_nige
3381	Lasi_nige
3382	Lasi_nige
3398	Lasi_nige
3416	Lasi_nige
3453	Lasi_nige
3473	Lasi_nige
3512	Lasi_nige
3522	Lasi_nige
3528	Lasi_nige
3535	Lasi_nige
3543	Lasi_nige
3552	Lasi_nige
3562	Lasi_nige
3583	Lasi_nige
3618	Lasi_nige
3683	Lasi_nige
3689	Lasi_nige
3709	Lasi_nige
3727	Lasi_nige
3738	Lasi_nige
3752	Lasi_nige
3755	Lasi_nige
3781	Lasi_nige
3786	Lasi_nige
3791	Lasi_nige
3809	Lasi_nige
3839	Lasi_nige
3842	Lasi_nige
3849	Lasi_nige
3853	Lasi_nige
3865	Lasi_nige
3951	Lasi_nige
3958	Lasi_nige
4014	Lasi_nige
4058	Lasi_nige
4120	Lasi_nige
4139	Lasi_nige
4148	Lasi_nige
4154	Lasi_nige
4158	Lasi_nige
4177	Lasi_nige
4205	Lasi_nige
4206	Lasi_nige
4212	Lasi_nige
4223	Lasi_nige
4258	Lasi_nige
4292	Lasi_nige
4369	Lasi_nige
4413	Lasi_nige
4442	Lasi_nige
4445	Lasi_nige
4481	Lasi_nige
4482	Lasi_nige
4510	Lasi_nige
4511	Lasi_nige
4514	Lasi_nige
4524	Lasi_nige
4539	Lasi_nige
4546	Lasi_nige
4571	Lasi_nige
4584	Lasi_nige
4617	Lasi_nige
4628	Lasi_nige
4629	Lasi_nige
4635	Lasi_nige
4637	Lasi_nige
4638	Lasi_nige
4639	Lasi_nige
4642	Lasi_nige
4648	Lasi_nige
4669	Lasi_nige
4671	Lasi_nige
4712	Lasi_nige
4721	Lasi_nige
4741	Lasi_nige
4756	Lasi_nige
4763	Lasi_nige
4765	Lasi_nige
4773	Lasi_nige
4789	Lasi_nige
4797	Lasi_nige
4798	Lasi_nige
4803	Lasi_nige
4817	Lasi_nige
4819	Lasi_nige
4825	Lasi_nige
4876	Lasi_nige
4884	Lasi_nige
4915	Lasi_nige
4924	Lasi_nige
4941	Lasi_nige
4942	Lasi_nige
4950	Lasi_nige
4953	Lasi_nige
4978	Lasi_nige
4988	Lasi_nige
4995	Lasi_nige
5005	Lasi_nige
5021	Lasi_nige
5052	Lasi_nige
5083	Lasi_nige
5106	Lasi_nige
5110	Lasi_nige
5114	Lasi_nige
5125	Lasi_nige
5145	Lasi_nige
5202	Lasi_nige
5207	Lasi_nige
5217	Lasi_nige
5219	Lasi_nige
5223	Lasi_nige
5249	Lasi_nige
5255	Lasi_nige
5273	Lasi_nige
5297	Lasi_nige
5302	Lasi_nige
5331	Lasi_nige
5348	Lasi_nige
5354	Lasi_nige
5369	Lasi_nige
5377	Lasi_nige
5387	Lasi_nige
5396	Lasi_nige
5401	Lasi_nige
5416	Lasi_nige
5417	Lasi_nige
5437	Lasi_nige
5449	Lasi_nige
5455	Lasi_nige
5463	Lasi_nige
5468	Lasi_nige
5490	Lasi_nige
5500	Lasi_nige
5504	Lasi_nige
5506	Lasi_nige
5507	Lasi_nige
5510	Lasi_nige
5514	Lasi_nige
5515	Lasi_nige
5534	Lasi_nige
5543	Lasi_nige
5554	Lasi_nige
5569	Lasi_nige
5570	Lasi_nige
5572	Lasi_nige
5576	Lasi_nige
5577	Lasi_nige
5581	Lasi_nige
5588	Lasi_nige
5598	Lasi_nige
5599	Lasi_nige
5600	Lasi_nige
5602	Lasi_nige
5700	Lasi_nige
5708	Lasi_nige
5712	Lasi_nige
5713	Lasi_nige
5728	Lasi_nige
5741	Lasi_nige
5754	Lasi_nige
5813	Lasi_nige
5821	Lasi_nige
5850	Lasi_nige
5890	Lasi_nige
5912	Lasi_nige
5921	Lasi_nige
5960	Lasi_nige
5963	Lasi_nige
5992	Lasi_nige
6001	Lasi_nige
6054	Lasi_nige
6072	Lasi_nige
6109	Lasi_nige
6113	Lasi_nige
6130	Lasi_nige
6154	Lasi_nige
6178	Lasi_nige
6179	Lasi_nige
6180	Lasi_nige
6183	Lasi_nige
6187	Lasi_nige
6210	Lasi_nige
6217	Lasi_nige
6224	Lasi_nige
6229	Lasi_nige
6237	Lasi_nige
6238	Lasi_nige
6245	Lasi_nige
6251	Lasi_nige
6299	Lasi_nige
6312	Lasi_nige
6315	Lasi_nige
6326	Lasi_nige
6333	Lasi_nige
6337	Lasi_nige
6345	Lasi_nige
6346	Lasi_nige
6353	Lasi_nige
6385	Lasi_nige
6400	Lasi_nige
6462	Lasi_nige
6495	Lasi_nige
6501	Lasi_nige
6502	Lasi_nige
6538	Lasi_nige
6539	Lasi_nige
6540	Lasi_nige
6560	Lasi_nige
6574	Lasi_nige
6600	Lasi_nige
6608	Lasi_nige
6617	Lasi_nige
6624	Lasi_nige
6625	Lasi_nige
6634	Lasi_nige
6661	Lasi_nige
6666	Lasi_nige
6690	Lasi_nige
6716	Lasi_nige
6731	Lasi_nige
6736	Lasi_nige
6741	Lasi_nige
6743	Lasi_nige
6752	Lasi_nige
6759	Lasi_nige
6788	Lasi_nige
6818	Lasi_nige
6820	Lasi_nige
6827	Lasi_nige
6840	Lasi_nige
6855	Lasi_nige
6864	Lasi_nige
6872	Lasi_nige
6877	Lasi_nige
6880	Lasi_nige
6903	Lasi_nige
6920	Lasi_nige
6934	Lasi_nige
6943	Lasi_nige
6952	Lasi_nige
6957	Lasi_nige
6965	Lasi_nige
6979	Lasi_nige
6984	Lasi_nige
7036	Lasi_nige
7041	Lasi_nige
7048	Lasi_nige
7050	Lasi_nige
7057	Lasi_nige
7081	Lasi_nige
7083	Lasi_nige
7086	Lasi_nige
7088	Lasi_nige
7091	Lasi_nige
7092	Lasi_nige
7137	Lasi_nige
7154	Lasi_nige
7156	Lasi_nige
7169	Lasi_nige
7180	Lasi_nige
7188	Lasi_nige
7194	Lasi_nige
7198	Lasi_nige
7214	Lasi_nige
7225	Lasi_nige
7233	Lasi_nige
7237	Lasi_nige
7240	Lasi_nige
7254	Lasi_nige
7296	Lasi_nige
7315	Lasi_nige
7318	Lasi_nige
7326	Lasi_nige
7344	Lasi_nige
7346	Lasi_nige
7374	Lasi_nige
7376	Lasi_nige
7384	Lasi_nige
7405	Lasi_nige
7415	Lasi_nige
7416	Lasi_nige
7421	Lasi_nige
7423	Lasi_nige
7425	Lasi_nige
7430	Lasi_nige
7432	Lasi_nige
7449	Lasi_nige
7454	Lasi_nige
7462	Lasi_nige
7508	Lasi_nige
7510	Lasi_nige
7513	Lasi_nige
7557	Lasi_nige
7573	Lasi_nige
7586	Lasi_nige
7597	Lasi_nige
7601	Lasi_nige
7602	Lasi_nige
7633	Lasi_nige
7636	Lasi_nige
7673	Lasi_nige
7698	Lasi_nige
7703	Lasi_nige
7712	Lasi_nige
7714	Lasi_nige
7736	Lasi_nige
7752	Lasi_nige
7756	Lasi_nige
7761	Lasi_nige
7793	Lasi_nige
7796	Lasi_nige
7799	Lasi_nige
7800	Lasi_nige
7815	Lasi_nige
7821	Lasi_nige
7823	Lasi_nige
7838	Lasi_nige
7850	Lasi_nige
7875	Lasi_nige
7876	Lasi_nige
7883	Lasi_nige
7908	Lasi_nige
7944	Lasi_nige
7945	Lasi_nige
7952	Lasi_nige
7960	Lasi_nige
7965	Lasi_nige
7969	Lasi_nige
7976	Lasi_nige
8002	Lasi_nige
8047	Lasi_nige
8065	Lasi_nige
8087	Lasi_nige
8101	Lasi_nige
8103	Lasi_nige
8141	Lasi_nige
8146	Lasi_nige
8147	Lasi_nige
8152	Lasi_nige
8174	Lasi_nige
8182	Lasi_nige
8188	Lasi_nige
8192	Lasi_nige
8197	Lasi_nige
8205	Lasi_nige
8237	Lasi_nige
8242	Lasi_nige
8244	Lasi_nige
8272	Lasi_nige
8280	Lasi_nige
8293	Lasi_nige
8322	Lasi_nige
8331	Lasi_nige
8349	Lasi_nige
8440	Lasi_nige
8447	Lasi_nige
8461	Lasi_nige
8466	Lasi_nige
8486	Lasi_nige
8497	Lasi_nige
8500	Lasi_nige
8509	Lasi_nige
8528	Lasi_nige
8531	Lasi_nige
8541	Lasi_nige
8562	Lasi_nige
8571	Lasi_nige
8579	Lasi_nige
8628	Lasi_nige
8651	Lasi_nige
8659	Lasi_nige
8662	Lasi_nige
8665	Lasi_nige
8670	Lasi_nige
8675	Lasi_nige
8685	Lasi_nige
8688	Lasi_nige
8691	Lasi_nige
8713	Lasi_nige
8716	Lasi_nige
8733	Lasi_nige
8738	Lasi_nige
8767	Lasi_nige
8778	Lasi_nige
8802	Lasi_nige
8812	Lasi_nige
8814	Lasi_nige
8817	Lasi_nige
8824	Lasi_nige
8833	Lasi_nige
8842	Lasi_nige
8862	Lasi_nige
8875	Lasi_nige
8880	Lasi_nige
8894	Lasi_nige
8911	Lasi_nige
8914	Lasi_nige
8936	Lasi_nige
8937	Lasi_nige
8946	Lasi_nige
8956	Lasi_nige
8970	Lasi_nige
9002	Lasi_nige
9006	Lasi_nige
9042	Lasi_nige
9095	Lasi_nige
9096	Lasi_nige
9100	Lasi_nige
9121	Lasi_nige
9122	Lasi_nige
9123	Lasi_nige
9124	Lasi_nige
9132	Lasi_nige
9142	Lasi_nige
9149	Lasi_nige
9150	Lasi_nige
9157	Lasi_nige
9163	Lasi_nige
9184	Lasi_nige
9231	Lasi_nige
9238	Lasi_nige
9256	Lasi_nige
9294	Lasi_nige
9304	Lasi_nige
9306	Lasi_nige
9327	Lasi_nige
9342	Lasi_nige
9369	Lasi_nige
9396	Lasi_nige
9397	Lasi_nige
9456	Lasi_nige
9492	Lasi_nige
9493	Lasi_nige
9501	Lasi_nige
9516	Lasi_nige
9534	Lasi_nige
9540	Lasi_nige
9544	Lasi_nige
9552	Lasi_nige
9578	Lasi_nige
9590	Lasi_nige
9615	Lasi_nige
9617	Lasi_nige
9638	Lasi_nige
9682	Lasi_nige
9683	Lasi_nige
9684	Lasi_nige
9696	Lasi_nige
9708	Lasi_nige
9717	Lasi_nige
9737	Lasi_nige
9744	Lasi_nige
9766	Lasi_nige
9793	Lasi_nige
9832	Lasi_nige
9838	Lasi_nige
9849	Lasi_nige
9865	Lasi_nige
9869	Lasi_nige
9873	Lasi_nige
9878	Lasi_nige
9902	Lasi_nige
9903	Lasi_nige
9905	Lasi_nige
9914	Lasi_nige
9925	Lasi_nige
9929	Lasi_nige
9948	Lasi_nige
9967	Lasi_nige
9972	Lasi_nige
10011	Lasi_nige
10012	Lasi_nige
10023	Lasi_nige
10033	Lasi_nige
10035	Lasi_nige
10042	Lasi_nige
10053	Lasi_nige
10059	Lasi_nige
10063	Lasi_nige
10076	Lasi_nige
10082	Lasi_nige
10090	Lasi_nige
10108	Lasi_nige
10110	Lasi_nige
10124	Lasi_nige
10139	Lasi_nige
10146	Lasi_nige
10150	Lasi_nige
10166	Lasi_nige
10181	Lasi_nige
10190	Lasi_nige
10198	Lasi_nige
10217	Lasi_nige
10230	Lasi_nige
10238	Lasi_nige
10246	Lasi_nige
10261	Lasi_nige
10262	Lasi_nige
10283	Lasi_nige
10290	Lasi_nige
10309	Lasi_nige
10334	Lasi_nige
10342	Lasi_nige
10370	Lasi_nige
10372	Lasi_nige
10375	Lasi_nige
10378	Lasi_nige
10381	Lasi_nige
10383	Lasi_nige
10398	Lasi_nige
10428	Lasi_nige
10436	Lasi_nige
10445	Lasi_nige
10454	Lasi_nige
10457	Lasi_nige
10465	Lasi_nige
10470	Lasi_nige
10492	Lasi_nige
10495	Lasi_nige
10517	Lasi_nige
10519	Lasi_nige
10532	Lasi_nige
10533	Lasi_nige
10546	Lasi_nige
10559	Lasi_nige
10572	Lasi_nige
10583	Lasi_nige
10601	Lasi_nige
10624	Lasi_nige
10631	Lasi_nige
10642	Lasi_nige
10643	Lasi_nige
10654	Lasi_nige
10659	Lasi_nige
10669	Lasi_nige
10678	Lasi_nige
10689	Lasi_nige
10702	Lasi_nige
10755	Lasi_nige
10756	Lasi_nige
10763	Lasi_nige
10771	Lasi_nige
10784	Lasi_nige
10795	Lasi_nige
10807	Lasi_nige
10809	Lasi_nige
10810	Lasi_nige
10837	Lasi_nige
10850	Lasi_nige
10857	Lasi_nige
10861	Lasi_nige
10869	Lasi_nige
10885	Lasi_nige
10901	Lasi_nige
10924	Lasi_nige
10931	Lasi_nige
10932	Lasi_nige
10948	Lasi_nige
10956	Lasi_nige
10963	Lasi_nige
10964	Lasi_nige
10979	Lasi_nige
10982	Lasi_nige
10983	Lasi_nige
10992	Lasi_nige
11020	Lasi_nige
11026	Lasi_nige
11032	Lasi_nige
11039	Lasi_nige
11050	Lasi_nige
11066	Lasi_nige
11075	Lasi_nige
11082	Lasi_nige
11097	Lasi_nige
11101	Lasi_nige
11103	Lasi_nige
11107	Lasi_nige
11117	Lasi_nige
11118	Lasi_nige
11124	Lasi_nige
11129	Lasi_nige
11135	Lasi_nige
11136	Lasi_nige
11148	Lasi_nige
11162	Lasi_nige
11181	Lasi_nige
11192	Lasi_nige
11216	Lasi_nige
11223	Lasi_nige
11246	Lasi_nige
11248	Lasi_nige
11293	Lasi_nige
11298	Lasi_nige
11315	Lasi_nige
11320	Lasi_nige
11324	Lasi_nige
11331	Lasi_nige
11335	Lasi_nige
11411	Lasi_nige
11440	Lasi_nige
11448	Lasi_nige
11462	Lasi_nige
11463	Lasi_nige
11473	Lasi_nige
11483	Lasi_nige
11528	Lasi_nige
11534	Lasi_nige
11539	Lasi_nige
11551	Lasi_nige
11566	Lasi_nige
11605	Lasi_nige
11678	Lasi_nige
11770	Lasi_nige
11870	Lasi_nige
11876	Lasi_nige
11892	Lasi_nige
11967	Lasi_nige
12012	Lasi_nige
12029	Lasi_nige
12046	Lasi_nige
12053	Lasi_nige
12060	Lasi_nige
12065	Lasi_nige
12079	Lasi_nige
12082	Lasi_nige
12083	Lasi_nige
12087	Lasi_nige
12091	Lasi_nige
12092	Lasi_nige
12140	Lasi_nige
12157	Lasi_nige
12158	Lasi_nige
12194	Lasi_nige
12195	Lasi_nige
12209	Lasi_nige
12219	Lasi_nige
12226	Lasi_nige
12235	Lasi_nige
12240	Lasi_nige
12241	Lasi_nige
12267	Lasi_nige
12270	Lasi_nige
12276	Lasi_nige
12287	Lasi_nige
12288	Lasi_nige
12295	Lasi_nige
12301	Lasi_nige
12307	Lasi_nige
12308	Lasi_nige
12318	Lasi_nige
12323	Lasi_nige
12330	Lasi_nige
12337	Lasi_nige
12339	Lasi_nige
12348	Lasi_nige
12372	Lasi_nige
12392	Lasi_nige
12426	Lasi_nige
12429	Lasi_nige
12431	Lasi_nige
12477	Lasi_nige
12480	Lasi_nige
12486	Lasi_nige
12487	Lasi_nige
12519	Lasi_nige
12520	Lasi_nige
12527	Lasi_nige
12528	Lasi_nige
12540	Lasi_nige
12543	Lasi_nige
12551	Lasi_nige
12569	Lasi_nige
12585	Lasi_nige
12589	Lasi_nige
12593	Lasi_nige
12595	Lasi_nige
12604	Lasi_nige
12612	Lasi_nige
12614	Lasi_nige
12616	Lasi_nige
12623	Lasi_nige
12631	Lasi_nige
12648	Lasi_nige
12653	Lasi_nige
12673	Lasi_nige
12724	Lasi_nige
12733	Lasi_nige
12785	Lasi_nige
12808	Lasi_nige
12813	Lasi_nige
12826	Lasi_nige
12834	Lasi_nige
12842	Lasi_nige
12857	Lasi_nige
12858	Lasi_nige
12876	Lasi_nige
12917	Lasi_nige
12921	Lasi_nige
12931	Lasi_nige
12949	Lasi_nige
12962	Lasi_nige
12966	Lasi_nige
12969	Lasi_nige
12980	Lasi_nige
12995	Lasi_nige
13016	Lasi_nige
13056	Lasi_nige
13063	Lasi_nige
13072	Lasi_nige
13092	Lasi_nige
13093	Lasi_nige
13103	Lasi_nige
13106	Lasi_nige
13109	Lasi_nige
13138	Lasi_nige
13157	Lasi_nige
13174	Lasi_nige
13177	Lasi_nige
13206	Lasi_nige
13212	Lasi_nige
13223	Lasi_nige
13249	Lasi_nige
13252	Lasi_nige
13253	Lasi_nige
13274	Lasi_nige
13275	Lasi_nige
13312	Lasi_nige
13321	Lasi_nige
13357	Lasi_nige
13370	Lasi_nige
13391	Lasi_nige
13395	Lasi_nige
13397	Lasi_nige
13410	Lasi_nige
13440	Lasi_nige
13465	Lasi_nige
13474	Lasi_nige
13494	Lasi_nige
13506	Lasi_nige
13618	Lasi_nige
13655	Lasi_nige
13665	Lasi_nige
13701	Lasi_nige
13801	Lasi_nige
13850	Lasi_nige
13893	Lasi_nige
13913	Lasi_nige
13922	Lasi_nige
13951	Lasi_nige
13989	Lasi_nige
13993	Lasi_nige
13995	Lasi_nige
14003	Lasi_nige
14009	Lasi_nige
14021	Lasi_nige
14052	Lasi_nige
14056	Lasi_nige
14063	Lasi_nige
14094	Lasi_nige
14103	Lasi_nige
14108	Lasi_nige
14120	Lasi_nige
14130	Lasi_nige
14138	Lasi_nige
14145	Lasi_nige
14184	Lasi_nige
14240	Lasi_nige
14245	Lasi_nige
14276	Lasi_nige
14285	Lasi_nige
14315	Lasi_nige
14321	Lasi_nige
14325	Lasi_nige
14347	Lasi_nige
14351	Lasi_nige
14371	Lasi_nige
14385	Lasi_nige
14390	Lasi_nige
14392	Lasi_nige
14400	Lasi_nige
14423	Lasi_nige
14435	Lasi_nige
14438	Lasi_nige
14452	Lasi_nige
14484	Lasi_nige
14486	Lasi_nige
14493	Lasi_nige
14499	Lasi_nige
14542	Lasi_nige
